date,code,name,llm_score,traditional_score,second_stage_llm
2025-11-07,159847,医疗ETF易方达,0.014889,0.0148892220752964,gemini-2.5-flash-lite
2025-11-07,159938,医药卫生ETF,0.009574,0.0095736126662881,gemini-2.5-flash-lite
2025-11-07,562060,标普红利ETF,0.008089,0.0080887475798641,gemini-2.5-flash-lite
2025-11-07,517300,沪港深300ETF,0.005898,0.0058976892822079,gemini-2.5-flash-lite
2025-11-07,159307,红利低波100ETF,0.005396,0.0053960800567745,gemini-2.5-flash-lite
2025-11-07,516160,新能源ETF,0.004892,0.0048921338249095,gemini-2.5-flash-lite
2025-11-07,510180,上证180ETF,0.004558,0.0045581094320298,gemini-2.5-flash-lite
2025-11-07,159910,基本面120ETE,0.003651,0.0036506074977502,gemini-2.5-flash-lite
2025-11-07,563020,红利低波动ETF,0.002904,0.0029039423006556,gemini-2.5-flash-lite
2025-11-07,520550,港股红利低波ETF,0.00135,0.0013496419347045,gemini-2.5-flash-lite
