date,code,name,llm_score,traditional_score,second_stage_llm
2026-03-16,159847,医疗ETF易方达,0.00669,0.006689821009683,gemini-2.5-flash-lite
2026-03-16,515220,煤炭ETE,0.006529,0.0065290616634064,gemini-2.5-flash-lite
2026-03-16,517520,黄金股ETF,0.004062,0.0040616065244849,gemini-2.5-flash-lite
2026-03-16,516160,新能源ETF,0.003731,0.0037308473402052,gemini-2.5-flash-lite
2026-03-16,159967,创业板成长ETF,0.003542,0.0035418024947123,gemini-2.5-flash-lite
2026-03-16,512480,半导体ETF,0.003425,0.0034254923659109,gemini-2.5-flash-lite
2026-03-16,515790,光伏ETF,0.003383,0.0033831652945502,gemini-2.5-flash-lite
2026-03-16,512580,环保ETF,0.00286,0.0028602906235847,gemini-2.5-flash-lite
2026-03-16,516050,科技龙头ETF,0.002707,0.0027068237847972,gemini-2.5-flash-lite
2026-03-16,159825,农业ETF,0.002689,0.0026889312536635,gemini-2.5-flash-lite
