date,code,name,llm_score,traditional_score,second_stage_llm
2025-08-08,159852,软件ETF,0.001773,0.0017733507388099,gemini-2.5-flash-lite
2025-08-08,515790,光伏ETF,0.001624,0.0016243213810801,gemini-2.5-flash-lite
2025-08-08,159847,医疗ETF易方达,0.00084,0.0008402852019847,gemini-2.5-flash-lite
2025-08-08,159687,亚太精选ETF,0.00026,0.0002599144052847,gemini-2.5-flash-lite
2025-08-08,515050,5G通信ETF,5.2e-05,5.2438505262130415e-05,gemini-2.5-flash-lite
2025-08-08,518850,黄金ETF华夏,-0.000483,-0.0004829678786283,gemini-2.5-flash-lite
2025-08-08,159307,红利低波100ETF,-0.000674,-0.0006735538793045,gemini-2.5-flash-lite
2025-08-08,515450,红利低波50ETF,-0.000706,-0.0007059044511755,gemini-2.5-flash-lite
2025-08-08,515650,消费50ETF,-0.000931,-0.0009307522686473,gemini-2.5-flash-lite
2025-08-08,562060,标普红利ETF,-0.001044,-0.0010440953889289,gemini-2.5-flash-lite
