date,code,name,llm_score,traditional_score,second_stage_llm
2025-06-20,159529,标普消费ETF,0.02239,0.0223899512099202,gemini-2.5-flash-lite
2025-06-20,159847,医疗ETF易方达,0.011742,0.0117424961747456,gemini-2.5-flash-lite
2025-06-20,513060,恒生医疗ETF,0.008865,0.0088651049930752,gemini-2.5-flash-lite
2025-06-20,510180,上证180ETF,-0.000332,-0.0003319247477252,gemini-2.5-flash-lite
2025-06-20,159910,基本面120ETE,-0.000528,-0.0005279503179485,gemini-2.5-flash-lite
2025-06-20,515450,红利低波50ETF,-0.000671,-0.0006706479889768,gemini-2.5-flash-lite
2025-06-20,515080,中证红利ETF,-0.00072,-0.0007202169273461,gemini-2.5-flash-lite
2025-06-20,510880,红利ETF,-0.000735,-0.0007352746479622,gemini-2.5-flash-lite
2025-06-20,512260,中证500低波动ETF,-0.001254,-0.0012540191652391,gemini-2.5-flash-lite
2025-06-20,159687,亚太精选ETF,-0.001319,-0.001319197987188,gemini-2.5-flash-lite
