date,code,name,llm_score,traditional_score,second_stage_llm
2025-05-30,159847,医疗ETF易方达,0.013443,0.0134429030913541,gemini-2.5-flash-lite
2025-05-30,159509,纳指科技ETF,0.002488,0.0024875608493304,gemini-2.5-flash-lite
2025-05-30,562060,标普红利ETF,-9e-06,-8.536746786634917e-06,gemini-2.5-flash-lite
2025-05-30,520550,港股红利低波ETF,-4.9e-05,-4.924587380166632e-05,gemini-2.5-flash-lite
2025-05-30,515450,红利低波50ETF,-0.000137,-0.0001371061679929,gemini-2.5-flash-lite
2025-05-30,512260,中证500低波动ETF,-0.00018,-0.0001800225837527,gemini-2.5-flash-lite
2025-05-30,159307,红利低波100ETF,-0.000242,-0.0002424994120144,gemini-2.5-flash-lite
2025-05-30,562000,中证A100ETF基金,-0.000384,-0.0003839249798154,gemini-2.5-flash-lite
2025-05-30,515010,券商ETF基金,-0.000409,-0.0004091830667742,gemini-2.5-flash-lite
2025-05-30,159905,深红利FTE,-0.000435,-0.0004348004549733,gemini-2.5-flash-lite
