date,code,name,llm_score,traditional_score,second_stage_llm
2025-06-06,510300,沪深300ETF,0.95,-0.0028828470724112,gemini-2.5-flash-lite
2025-06-06,510180,上证180ETF,0.94,0.0004800411900252,gemini-2.5-flash-lite
2025-06-06,159307,红利低波100ETF,0.93,-0.0001991533797135,gemini-2.5-flash-lite
2025-06-06,515450,红利低波50ETF,0.92,-0.0002169704245957,gemini-2.5-flash-lite
2025-06-06,512260,中证500低波动ETF,0.91,-0.0002240808259715,gemini-2.5-flash-lite
2025-06-06,159910,基本面120ETE,0.9,-0.0002391765145066,gemini-2.5-flash-lite
2025-06-06,159916,深F60ETF,0.89,-0.0002764901596829,gemini-2.5-flash-lite
2025-06-06,159520,消费龙头ETF,0.88,-0.0005071293436293,gemini-2.5-flash-lite
2025-06-06,520550,港股红利低波ETF,0.87,-0.0006390369118648,gemini-2.5-flash-lite
2025-06-06,515080,中证红利ETF,0.86,-0.0007942836394973,gemini-2.5-flash-lite
